station_number,station_name,total_departures,active_days,weekday_departures,weekend_departures,morning_peak_departures,evening_peak_departures,avg_departure_duration_ms,avg_daily_departures,weekend_departure_share,morning_peak_departure_share,evening_peak_departure_share,total_arrivals,active_days_arr,avg_daily_arrivals,net_flow,imbalance_ratio,cluster,recommended_action,pca1,pca2
1160.0,"Craven Street, Strand",2181.0,31.0,1545.0,636.0,243.0,640.0,1536642.8830811554,70.35483870967742,0.29160935350756534,0.11141678129298486,0.29344337459880787,2246,30,74.86666666666666,65.0,0.014679313459801264,1,High-priority core station for monitoring and capacity review,2.5545797813499473,0.5953126726326333
1161.0,"Brushfield Street, Liverpool Street",3016.0,30.0,2068.0,948.0,237.0,1042.0,1277063.024867374,100.53333333333333,0.31432360742705573,0.07858090185676393,0.34549071618037136,3621,31,116.80645161290323,605.0,0.09114191021391986,1,High-priority core station for monitoring and capacity review,4.706703845945942,1.0730622463665984
1162.0,"Dorset Square, Marylebone",1257.0,30.0,862.0,395.0,276.0,282.0,1199719.4240254574,41.9,0.3142402545743834,0.21957040572792363,0.2243436754176611,1286,30,42.86666666666667,29.0,0.01139937106918239,2,Standard commuter-period rebalancing,0.13983568015401152,0.6399734333685491
1163.0,"Wardour Street, Soho",1796.0,31.0,1152.0,644.0,59.0,515.0,3364897.643652561,57.935483870967744,0.3585746102449889,0.03285077951002227,0.28674832962138086,1810,30,60.333333333333336,14.0,0.0038813418353202105,1,High-priority core station for monitoring and capacity review,2.1824052108042995,0.5219378521922339
1164.0,"Portland Place, Marylebone",806.0,30.0,636.0,170.0,134.0,245.0,964749.8598014888,26.866666666666667,0.2109181141439206,0.1662531017369727,0.303970223325062,813,30,27.1,7.0,0.004320987654320987,4,Prioritise evening dock relief and destination-side balancing,0.09030341163067394,-1.2210142874068788
1165.0,"Riverlight North, Nine Elms",1381.0,31.0,945.0,436.0,336.0,240.0,1292285.5995655323,44.54838709677419,0.3157132512671977,0.2433019551049964,0.17378711078928313,1396,31,45.03225806451613,15.0,0.005399568034557235,2,Standard commuter-period rebalancing,-0.09365110377533949,1.1517985033682703
1166.0,"Bell Street , Marylebone",863.0,30.0,621.0,242.0,267.0,202.0,1014202.4484356894,28.766666666666666,0.28041714947856317,0.3093858632676709,0.23406720741599074,846,31,27.29032258064516,-17.0,0.009941520467836258,2,Standard commuter-period rebalancing,-0.9345406662251047,0.2549995789220818
1167.0,"South Wharf Road, Paddington",975.0,30.0,819.0,156.0,243.0,279.0,5000555.913846154,32.5,0.16,0.24923076923076923,0.28615384615384615,970,30,32.333333333333336,-5.0,0.0025693730729701952,4,Prioritise evening dock relief and destination-side balancing,0.01128234983997357,-0.7126938508111327
1169.0,"Grosvenor Crescent, Belgravia",338.0,30.0,243.0,95.0,33.0,108.0,1226107.378698225,11.266666666666667,0.28106508875739644,0.09763313609467456,0.31952662721893493,328,30,10.933333333333334,-10.0,0.014992503748125937,4,Prioritise evening dock relief and destination-side balancing,-0.39286939057997616,-1.6329859182865243
1170.0,"Horseferry Road, Westminster",1078.0,31.0,864.0,214.0,180.0,299.0,1028269.0417439704,34.774193548387096,0.19851576994434136,0.16697588126159554,0.27736549165120594,1148,30,38.266666666666666,70.0,0.03143242029636282,4,Prioritise evening dock relief and destination-side balancing,0.42413104526610235,-0.9694995252919213
1171.0,"New Road 1 , Whitechapel",1680.0,30.0,1150.0,530.0,286.0,405.0,1047399.9416666667,56.0,0.31547619047619047,0.17023809523809524,0.24107142857142858,1712,30,57.06666666666667,32.0,0.009431181844974948,1,High-priority core station for monitoring and capacity review,1.1735758881496137,0.7966466700018527
1172.0,"Queen's Gate (South), South Kensington",1033.0,31.0,704.0,329.0,151.0,253.0,1409746.1122942886,33.32258064516129,0.31848983543078413,0.14617618586640851,0.24491771539206195,1008,31,32.516129032258064,-25.0,0.012242899118511263,2,Standard commuter-period rebalancing,0.09757969725677793,-0.03164623069400573
1173.0,"Gloucester Terrace, Bayswater",644.0,30.0,438.0,206.0,165.0,149.0,2523815.7080745343,21.466666666666665,0.3198757763975155,0.2562111801242236,0.23136645962732919,575,30,19.166666666666668,-69.0,0.056557377049180325,2,Standard commuter-period rebalancing,-1.1544778288204356,-0.029638166916585464
1174.0,"Alderney Street, Pimlico",1344.0,30.0,897.0,447.0,327.0,250.0,872485.4970238095,44.8,0.3325892857142857,0.24330357142857142,0.18601190476190477,1288,31,41.54838709677419,-56.0,0.021268515001898976,2,Standard commuter-period rebalancing,-0.1557327637980698,1.0521090373783166
1175.0,"Mallory Street, Marylebone",464.0,30.0,302.0,162.0,129.0,87.0,1479207.0711206896,15.466666666666667,0.34913793103448276,0.27801724137931033,0.1875,425,30,14.166666666666666,-39.0,0.043820224719101124,2,Standard commuter-period rebalancing,-1.7854405200573462,0.3387841267721844
1176.0,"Waterloo Road, South Bank",674.0,31.0,504.0,170.0,193.0,146.0,945950.5,21.741935483870968,0.2522255192878338,0.28635014836795253,0.2166172106824926,716,30,23.866666666666667,42.0,0.0301941049604601,2,Standard commuter-period rebalancing,-1.1803399280490319,-0.19219719541073926
1177.0,"Seville Street, Knightsbridge",1238.0,30.0,789.0,449.0,37.0,450.0,1512603.479806139,41.266666666666666,0.36268174474959614,0.02988691437802908,0.36348949919224555,1238,30,41.266666666666666,0.0,0.0,4,Prioritise evening dock relief and destination-side balancing,1.634718564204565,-0.5672142334105659
1178.0,"Cleveland Gardens, Bayswater",607.0,30.0,404.0,203.0,178.0,117.0,1841902.2257001647,20.233333333333334,0.3344316309719934,0.2932454695222405,0.1927512355848435,586,30,19.533333333333335,-21.0,0.017587939698492462,2,Standard commuter-period rebalancing,-1.52264465292673,0.5661619276943911
1179.0,"Chelsea Green, Chelsea",604.0,31.0,418.0,186.0,94.0,161.0,1041976.4271523178,19.483870967741936,0.3079470198675497,0.15562913907284767,0.26655629139072845,611,30,20.366666666666667,7.0,0.005756578947368421,2,Standard commuter-period rebalancing,-0.49144651255375515,-0.5968862073001964
1180.0,"Bourne Street, Belgravia",809.0,30.0,526.0,283.0,129.0,192.0,1081563.023485785,26.966666666666665,0.34981458590852904,0.15945611866501855,0.2373300370828183,812,30,27.066666666666666,3.0,0.0018495684340320592,2,Standard commuter-period rebalancing,-0.3243123781035193,0.1233379370095971
1182.0,"Notting Hill Gate Station, Notting Hill",1400.0,28.0,929.0,471.0,150.0,333.0,1199596.54,50.0,0.3364285714285714,0.10714285714285714,0.23785714285714285,1316,28,47.0,-84.0,0.030916451969083547,1,High-priority core station for monitoring and capacity review,0.9986306341245209,0.372151754461377
1183.0,"Bramham Gardens, Earl's Court",1277.0,30.0,854.0,423.0,350.0,250.0,1020399.4424432263,42.56666666666667,0.3312451057165231,0.274079874706343,0.19577133907595928,1146,30,38.2,-131.0,0.054042904290429045,2,Standard commuter-period rebalancing,-0.42461027710066956,0.8825177852107132
1184.0,"St. Mary Axe, Aldgate",991.0,30.0,748.0,243.0,46.0,311.0,1233416.9434914228,33.03333333333333,0.24520686175580222,0.04641775983854692,0.313824419778002,1000,30,33.333333333333336,9.0,0.004518072289156626,4,Prioritise evening dock relief and destination-side balancing,0.9865910784720603,-1.311092544281979
1186.0,"Belvedere Road 1, South Bank",1265.0,30.0,941.0,324.0,289.0,311.0,1234852.0893280632,42.166666666666664,0.25612648221343876,0.22845849802371543,0.2458498023715415,1375,30,45.833333333333336,110.0,0.041650889814464215,2,Standard commuter-period rebalancing,0.30710056404748626,0.06076380966367641
1187.0,"St. John's Wood Road, St. John's Wood",866.0,30.0,588.0,278.0,267.0,122.0,1860205.6581986144,28.866666666666667,0.3210161662817552,0.3083140877598152,0.14087759815242495,579,30,19.3,-287.0,0.19847856154910096,2,Standard commuter-period rebalancing,-1.828454459306095,0.16353989112306327
1188.0,"London Zoo Car Park, The Regent's Park",712.0,30.0,383.0,329.0,87.0,177.0,1846981.5308988765,23.733333333333334,0.46207865168539325,0.12219101123595505,0.24859550561797752,628,30,20.933333333333334,-84.0,0.06263982102908278,2,Standard commuter-period rebalancing,-0.4848429531317167,0.31071619887441976
1189.0,"Long Lane , Bermondsey",866.0,30.0,601.0,265.0,205.0,206.0,974718.3302540416,28.866666666666667,0.30600461893764436,0.23672055427251731,0.23787528868360278,837,31,27.0,-29.0,0.017018779342723004,2,Standard commuter-period rebalancing,-0.6143943395352528,0.08195774198628325
1190.0,"Kennington Lane Rail Bridge, Vauxhall",1706.0,31.0,1209.0,497.0,451.0,341.0,958489.0257913248,55.03225806451613,0.2913247362250879,0.26436107854630714,0.19988276670574442,1725,30,57.5,19.0,0.005536130536130536,2,Standard commuter-period rebalancing,0.5416063006508891,1.2511440180639688
1191.0,"Barbican Centre, Barbican",957.0,30.0,652.0,305.0,42.0,367.0,1362677.287356322,31.9,0.3187042842215256,0.0438871473354232,0.3834900731452456,960,30,32.0,3.0,0.0015641293013555788,4,Prioritise evening dock relief and destination-side balancing,1.2272512589496252,-1.2416714060854082
1192.0,"Embankment (Savoy), Strand",724.0,31.0,449.0,275.0,25.0,254.0,2115853.983425414,23.35483870967742,0.3798342541436464,0.034530386740331494,0.35082872928176795,758,30,25.266666666666666,34.0,0.022926500337154418,4,Prioritise evening dock relief and destination-side balancing,0.6549140561542225,-0.9569756475835774
1193.0,"Kensington Gore, Knightsbridge",710.0,30.0,449.0,261.0,13.0,211.0,1475101.4225352113,23.666666666666668,0.3676056338028169,0.018309859154929577,0.2971830985915493,699,31,22.548387096774192,-11.0,0.007801418439716312,4,Prioritise evening dock relief and destination-side balancing,0.41411963202059265,-0.795137626649586
1194.0,"Westminster University, Marylebone",661.0,30.0,443.0,218.0,60.0,170.0,1338859.7942511346,22.033333333333335,0.329803328290469,0.0907715582450832,0.25718608169440244,668,30,22.266666666666666,7.0,0.005263157894736842,2,Standard commuter-period rebalancing,-0.13758371241119757,-0.5591046643726225
1195.0,"St. George's Square, Pimlico",1192.0,30.0,825.0,367.0,283.0,208.0,1150911.6384228189,39.733333333333334,0.30788590604026844,0.23741610738255034,0.174496644295302,1097,30,36.56666666666667,-95.0,0.04148471615720524,2,Standard commuter-period rebalancing,-0.4391258968753253,0.6935040992791779
1196.0,"Vincent Square, Westminster",550.0,30.0,403.0,147.0,143.0,121.0,1383970.3509090908,18.333333333333332,0.2672727272727273,0.26,0.22,537,30,17.9,-13.0,0.011948529411764705,2,Standard commuter-period rebalancing,-1.2669595565055194,-0.24907659050617234
1197.0,"Sackville Street, Mayfair",1347.0,30.0,883.0,464.0,30.0,485.0,1435706.7305122495,44.9,0.34446919079435784,0.022271714922048998,0.36005939123979214,1456,30,48.53333333333333,109.0,0.03887303851640513,4,Prioritise evening dock relief and destination-side balancing,1.9041369834970252,-0.7161438538610368
1199.0,"The Tennis Courts, The Regent's Park",881.0,30.0,461.0,420.0,65.0,278.0,1672810.27922815,29.366666666666667,0.4767309875141884,0.07377979568671963,0.3155505107832009,880,31,28.387096774193548,-1.0,0.0005675368898978433,2,Standard commuter-period rebalancing,0.462649475058354,0.2974942760333352
1200.0,"Ontario Street, Elephant & Castle",1032.0,30.0,658.0,374.0,214.0,202.0,3849356.6550387596,34.4,0.3624031007751938,0.20736434108527133,0.19573643410852712,1045,30,34.833333333333336,13.0,0.006256015399422521,2,Standard commuter-period rebalancing,-0.3325936698198337,1.0329256858013836
1201.0,"Bank of England Museum, Bank",1082.0,30.0,894.0,188.0,77.0,380.0,1131421.8493530499,36.06666666666667,0.17375231053604437,0.0711645101663586,0.3512014787430684,1090,29,37.58620689655172,8.0,0.0036815462494247586,4,Prioritise evening dock relief and destination-side balancing,1.3060978905121485,-1.8152732555832907
1202.0,"Wellington Street , Strand",1677.0,30.0,1103.0,574.0,78.0,555.0,1341854.4508050089,55.9,0.3422778771615981,0.046511627906976744,0.33094812164579607,1775,30,59.166666666666664,98.0,0.028381117868520128,1,High-priority core station for monitoring and capacity review,2.210337310280914,-0.08107744365537665
1203.0,"Eastbourne Mews, Paddington",1701.0,31.0,1223.0,478.0,494.0,426.0,4740091.672545562,54.87096774193548,0.2810111699000588,0.29041740152851264,0.25044091710758376,1625,30,54.166666666666664,-76.0,0.0228434024646829,2,Standard commuter-period rebalancing,0.6406860371293358,1.0851343233248074
1204.0,"Queen's Gate (North), Kensington",706.0,30.0,536.0,170.0,24.0,223.0,6018506.433427762,23.533333333333335,0.24079320113314448,0.0339943342776204,0.31586402266288954,708,30,23.6,2.0,0.0014134275618374558,4,Prioritise evening dock relief and destination-side balancing,0.6548409186609664,-1.4010050507472451
1205.0,"Black Prince Road, Vauxhall",770.0,30.0,548.0,222.0,191.0,165.0,995686.9311688312,25.666666666666668,0.2883116883116883,0.24805194805194805,0.21428571428571427,767,30,25.566666666666666,-3.0,0.0019505851755526658,2,Standard commuter-period rebalancing,-0.8707441647374046,0.13899755981390852
1206.0,"Montpelier Street, Knightsbridge",1316.0,30.0,872.0,444.0,75.0,456.0,1958489.9794832827,43.86666666666667,0.3373860182370821,0.056990881458966566,0.3465045592705167,1322,30,44.06666666666667,6.0,0.0022735884804850324,4,Prioritise evening dock relief and destination-side balancing,1.5891440905386105,-0.43218269338984877
1207.0,"Tavistock Street, Covent Garden",889.0,27.0,630.0,259.0,19.0,272.0,1350240.922384702,32.925925925925924,0.29133858267716534,0.021372328458942633,0.3059617547806524,999,25,39.96,110.0,0.058231868713605084,4,Prioritise evening dock relief and destination-side balancing,1.1360045736848072,-1.1864219059346262
1208.0,"Dickens Square, Borough",522.0,30.0,343.0,179.0,100.0,106.0,959251.6206896552,17.4,0.342911877394636,0.19157088122605365,0.20306513409961685,503,30,16.766666666666666,-19.0,0.018518518518518517,2,Standard commuter-period rebalancing,-1.1672327540433696,0.01205366826187291
1209.0,"Empire Square, The Borough",1105.0,30.0,818.0,287.0,181.0,299.0,1263709.5791855203,36.833333333333336,0.25972850678733034,0.16380090497737557,0.27058823529411763,1107,30,36.9,2.0,0.0009037505648441031,2,Standard commuter-period rebalancing,0.40672529324234535,-0.3528906823478261
1210.0,"Nevern Place, Earl's Court",628.0,30.0,412.0,216.0,129.0,102.0,1393920.933121019,20.933333333333334,0.34394904458598724,0.2054140127388535,0.1624203821656051,551,31,17.774193548387096,-77.0,0.06525423728813559,2,Standard commuter-period rebalancing,-1.3645997694586833,0.2029826507817126
1211.0,"Bunhill Row, Moorgate",1293.0,30.0,1037.0,256.0,151.0,602.0,1911798.2993039442,43.1,0.19798917246713071,0.11678267594740913,0.46558391337973704,1395,30,46.5,102.0,0.0379323168464113,4,Prioritise evening dock relief and destination-side balancing,2.031964180036048,-1.9990866856847673
1212.0,"Concert Hall Approach, South Bank",177.0,14.0,139.0,38.0,52.0,30.0,1329960.8418079095,12.642857142857142,0.21468926553672316,0.2937853107344633,0.1694915254237288,202,14,14.428571428571429,25.0,0.06578947368421052,2,Standard commuter-period rebalancing,-1.9250571408000379,-0.5722397648175733
1213.0,"Curlew Street, Shad Thames",1420.0,30.0,964.0,456.0,374.0,291.0,1264568.7971830985,47.333333333333336,0.3211267605633803,0.2633802816901408,0.20492957746478874,1421,30,47.36666666666667,1.0,0.0003518648838845883,2,Standard commuter-period rebalancing,0.10056917296636655,1.1877688908389117
1214.0,"Kensington Olympia Station, Olympia",676.0,30.0,456.0,220.0,195.0,135.0,2964432.3624260356,22.533333333333335,0.3254437869822485,0.28846153846153844,0.1997041420118343,647,30,21.566666666666666,-29.0,0.02190332326283988,2,Standard commuter-period rebalancing,-1.3322095275771373,0.5607802093591785
1216.0,"Swan Street, The Borough",719.0,30.0,504.0,215.0,172.0,164.0,966457.876216968,23.966666666666665,0.29902642559109877,0.23922114047287898,0.22809457579972184,714,31,23.032258064516128,-5.0,0.003486750348675035,2,Standard commuter-period rebalancing,-0.8805141052403557,0.021951617626267222
1217.0,"Serpentine Car Park, Hyde Park",3381.0,30.0,1777.0,1604.0,228.0,919.0,2169897.5504288673,112.7,0.47441585329784086,0.06743566992014197,0.2718130730553091,3385,30,112.83333333333333,4.0,0.0005911038865080538,1,High-priority core station for monitoring and capacity review,4.570792379676006,3.176823440507762
1218.0,"Flood Street, Chelsea",1561.0,30.0,1108.0,453.0,131.0,477.0,893118.4778987828,52.03333333333333,0.29019859064702114,0.08392056374119154,0.30557335041639977,1548,31,49.935483870967744,-13.0,0.004180064308681672,4,Prioritise evening dock relief and destination-side balancing,1.6362769125793277,-0.2596796919675641
1219.0,"Lower Marsh, Waterloo",793.0,30.0,553.0,240.0,124.0,223.0,3531431.04665826,26.433333333333334,0.3026481715006305,0.15636822194199243,0.2812105926860025,800,30,26.666666666666668,7.0,0.00439146800501882,2,Standard commuter-period rebalancing,-0.03298029148010156,-0.3512767302059512
1220.0,"Imperial College, Knightsbridge",1127.0,30.0,807.0,320.0,86.0,281.0,2459103.6566104703,37.56666666666667,0.2839396628216504,0.07630878438331855,0.24933451641526175,1544,30,51.46666666666667,417.0,0.156062874251497,4,Prioritise evening dock relief and destination-side balancing,0.931520518973783,-0.8127590616178537
1221.0,"St. George Street, Mayfair",766.0,31.0,536.0,230.0,23.0,325.0,5846726.955613577,24.70967741935484,0.3002610966057441,0.030026109660574413,0.42428198433420367,1049,30,34.96666666666667,283.0,0.15583700440528633,4,Prioritise evening dock relief and destination-side balancing,1.3175819392639208,-2.1672787661908384
1222.0,"Goswell Road (City Uni), Finsbury",484.0,30.0,382.0,102.0,132.0,96.0,721483.5413223141,16.133333333333333,0.21074380165289255,0.2727272727272727,0.19834710743801653,479,30,15.966666666666667,-5.0,0.005186721991701245,2,Standard commuter-period rebalancing,-1.496006020832055,-0.5356818326918917
1223.0,"Buxton Street 1, Shoreditch",499.0,30.0,306.0,193.0,70.0,100.0,1058854.0701402805,16.633333333333333,0.3867735470941884,0.1402805611222445,0.20040080160320642,460,31,14.838709677419354,-39.0,0.040625,2,Standard commuter-period rebalancing,-1.0724191782298425,-0.009300278595211419
1224.0,"Vauxhall Street, Vauxhall",1023.0,30.0,721.0,302.0,177.0,267.0,810232.522971652,34.1,0.29521016617790813,0.17302052785923755,0.26099706744868034,1033,30,34.43333333333333,10.0,0.004861448711716091,2,Standard commuter-period rebalancing,0.14055389249442524,-0.14174789477061525
1225.0,"George Street, Marylebone",918.0,30.0,676.0,242.0,86.0,378.0,1341519.625272331,30.6,0.2636165577342048,0.09368191721132897,0.4117647058823529,1015,30,33.833333333333336,97.0,0.05015511892450879,4,Prioritise evening dock relief and destination-side balancing,1.1465162913684837,-1.8056083316526483
1226.0,"Macclesfield Rd, St Lukes",1270.0,30.0,894.0,376.0,433.0,208.0,840487.3826771653,42.333333333333336,0.29606299212598425,0.3409448818897638,0.16377952755905512,1049,30,34.96666666666667,-221.0,0.09525862068965517,2,Standard commuter-period rebalancing,-1.0027673586474628,0.8466319987773142
1227.0,"Devonshire Terrace, Bayswater",1311.0,30.0,899.0,412.0,311.0,280.0,2475460.2974828375,43.7,0.3142639206712433,0.2372234935163997,0.2135774218154081,1189,30,39.63333333333333,-122.0,0.04878048780487805,2,Standard commuter-period rebalancing,-0.05296981487037979,0.664963209715088
1228.0,"Southampton Street, Strand",1220.0,31.0,832.0,388.0,102.0,411.0,1200758.3532786886,39.354838709677416,0.3180327868852459,0.08360655737704918,0.3368852459016393,1229,30,40.96666666666667,9.0,0.003673469387755102,4,Prioritise evening dock relief and destination-side balancing,1.2253247875625588,-0.5759408106268867
1229.0,"High Holborn , Covent Garden",953.0,25.0,660.0,293.0,64.0,360.0,1176436.204616999,38.12,0.3074501573976915,0.06715634837355719,0.3777544596012592,972,26,37.38461538461539,19.0,0.009865005192107996,4,Prioritise evening dock relief and destination-side balancing,1.3841226229927097,-1.058411216539548
1230.0,"Millennium Hotel, Mayfair",368.0,30.0,303.0,65.0,22.0,154.0,1475838.4755434783,12.266666666666667,0.1766304347826087,0.059782608695652176,0.41847826086956524,417,30,13.9,49.0,0.062340966921119595,4,Prioritise evening dock relief and destination-side balancing,0.42192373778010955,-3.2274316253676245
1231.0,"Queen's Gate, Kensington Gardens",2283.0,30.0,1248.0,1035.0,121.0,757.0,2206066.9640823477,76.1,0.4533508541392904,0.05300043802014893,0.33158125273762595,2306,30,76.86666666666666,23.0,0.005010893246187364,1,High-priority core station for monitoring and capacity review,3.0971128453817034,1.4636925616012946
2585.0,"Orsett Terrace, Bayswater",277.0,30.0,173.0,104.0,73.0,38.0,1376933.5992779783,9.233333333333333,0.37545126353790614,0.26353790613718414,0.1371841155234657,259,30,8.633333333333333,-18.0,0.0335195530726257,2,Standard commuter-period rebalancing,-2.2839201924728543,0.6142354633675792
2586.0,"Cloudesley Road, Angel",691.0,30.0,483.0,208.0,244.0,107.0,1119782.997105644,23.033333333333335,0.30101302460202606,0.35311143270622286,0.1548480463096961,517,30,17.233333333333334,-174.0,0.14392059553349876,2,Standard commuter-period rebalancing,-2.102231666066622,0.19602889388323322
2587.0,"Wormwood Street, Liverpool Street",3192.0,30.0,2557.0,635.0,676.0,1010.0,1269902.5673558898,106.4,0.19893483709273183,0.21177944862155387,0.31641604010025065,3206,30,106.86666666666666,14.0,0.0021878418502891076,1,High-priority core station for monitoring and capacity review,4.030160545587994,1.3334491575202825
2589.0,"Pembridge Villas, Notting Hill",569.0,28.0,343.0,226.0,78.0,96.0,3033728.646748682,20.321428571428573,0.39718804920913886,0.13708260105448156,0.1687170474516696,575,28,20.535714285714285,6.0,0.005240174672489083,2,Standard commuter-period rebalancing,-0.9108018164730177,0.6615783728517398
2633.0,"Palace Gardens Terrace, Notting Hill",1221.0,30.0,774.0,447.0,206.0,256.0,1320793.683046683,40.7,0.36609336609336607,0.16871416871416872,0.20966420966420968,1155,30,38.5,-66.0,0.027766091712242324,2,Standard commuter-period rebalancing,0.09811444226691113,0.7305549039323442
2636.0,"Prince Albert Road, The Regent's Park",1116.0,30.0,595.0,521.0,99.0,289.0,1567771.6370967743,37.2,0.4668458781362007,0.08870967741935484,0.2589605734767025,1052,30,35.06666666666667,-64.0,0.02950668510834486,2,Standard commuter-period rebalancing,0.4549735988584796,0.7142766500730825
2637.0,"Bermondsey Street, Bermondsey",1427.0,30.0,1001.0,426.0,378.0,289.0,1489970.2235459005,47.56666666666667,0.2985283812193413,0.2648913805185704,0.2025227750525578,1417,30,47.233333333333334,-10.0,0.0035149384885764497,2,Standard commuter-period rebalancing,0.10371503328507699,1.0532240536652726
2639.0,"King Edward Walk, Waterloo",183.0,30.0,111.0,72.0,29.0,56.0,1021343.8907103825,6.1,0.39344262295081966,0.15846994535519127,0.30601092896174864,185,30,6.166666666666667,2.0,0.005420054200542005,2,Standard commuter-period rebalancing,-1.0848514135432652,-0.6596474959798786
2641.0,"New North Road 2, Hoxton",690.0,30.0,470.0,220.0,195.0,149.0,846747.9144927536,23.0,0.3188405797101449,0.2826086956521739,0.21594202898550724,596,30,19.866666666666667,-94.0,0.07303807303807304,2,Standard commuter-period rebalancing,-1.3442376145095531,0.019388640476114858
2648.0,"Waterloo Bridge, South Bank",451.0,30.0,305.0,146.0,103.0,104.0,2591778.629711752,15.033333333333333,0.3237250554323725,0.22838137472283815,0.23059866962305986,456,30,15.2,5.0,0.005506607929515419,2,Standard commuter-period rebalancing,-1.240182884321613,-0.04052152436683184
2649.0,"Sardinia Street, Holborn",529.0,30.0,417.0,112.0,1.0,237.0,1471616.359168242,17.633333333333333,0.21172022684310018,0.001890359168241966,0.44801512287334594,518,30,17.266666666666666,-11.0,0.01049618320610687,4,Prioritise evening dock relief and destination-side balancing,1.0873279351929064,-3.017257025248203
2660.0,"Frith Street, Soho",1396.0,30.0,866.0,530.0,20.0,347.0,1508025.9484240687,46.53333333333333,0.37965616045845274,0.014326647564469915,0.248567335243553,1412,30,47.06666666666667,16.0,0.005695977216091136,1,High-priority core station for monitoring and capacity review,1.3928388305091457,0.3125130314935695
2662.0,"Butler Place, Westminster",595.0,30.0,476.0,119.0,46.0,239.0,1663830.8487394957,19.833333333333332,0.2,0.0773109243697479,0.4016806722689076,623,30,20.766666666666666,28.0,0.022969647251845776,4,Prioritise evening dock relief and destination-side balancing,0.6517739938836976,-2.480296882673519
2665.0,"Lord's, St. John's Wood",395.0,30.0,249.0,146.0,80.0,68.0,1557130.5164556962,13.166666666666666,0.369620253164557,0.20253164556962025,0.17215189873417722,297,31,9.580645161290322,-98.0,0.1414141414141414,2,Standard commuter-period rebalancing,-1.8131871908699209,-0.27320608960797393
2666.0,"Howick Place, Westminster",1154.0,31.0,897.0,257.0,170.0,425.0,4833014.560658579,37.225806451612904,0.22270363951473138,0.14731369150779897,0.3682842287694974,1410,31,45.483870967741936,256.0,0.09980506822612085,4,Prioritise evening dock relief and destination-side balancing,1.1914553209162424,-1.3486456492150352
2667.0,"Tower Wharf, Bermondsey",1059.0,30.0,687.0,372.0,280.0,200.0,6946337.8290840415,35.3,0.35127478753541075,0.26440037771482533,0.18885741265344666,1037,31,33.45161290322581,-22.0,0.010491177873152123,2,Standard commuter-period rebalancing,-0.5845702997765996,1.3877015924235616
2669.0,"Charlotte Street, Fitzrovia",730.0,30.0,510.0,220.0,25.0,260.0,1128365.4671232877,24.333333333333332,0.3013698630136986,0.03424657534246575,0.3561643835616438,740,30,24.666666666666668,10.0,0.006798096532970768,4,Prioritise evening dock relief and destination-side balancing,0.7591782642258438,-1.5108094038346591
2670.0,"Paddington Green, Paddington",280.0,30.0,188.0,92.0,77.0,48.0,1148964.175,9.333333333333334,0.32857142857142857,0.275,0.17142857142857143,272,31,8.774193548387096,-8.0,0.014466546112115732,2,Standard commuter-period rebalancing,-2.1022589300812853,0.21047228544642804
2677.0,"Natural History Museum, South Kensington",915.0,30.0,674.0,241.0,62.0,324.0,1978813.5551912568,30.5,0.2633879781420765,0.06775956284153005,0.3540983606557377,934,30,31.133333333333333,19.0,0.01027027027027027,4,Prioritise evening dock relief and destination-side balancing,0.9602467444329567,-1.3931905005715461
2678.0,"Farm Street, Mayfair",427.0,30.0,339.0,88.0,16.0,203.0,1077778.0702576113,14.233333333333333,0.20608899297423888,0.03747072599531616,0.47540983606557374,470,30,15.666666666666666,43.0,0.04788418708240535,4,Prioritise evening dock relief and destination-side balancing,0.8896026812234669,-3.3487039323101255
2679.0,"George Row, Bermondsey",1262.0,30.0,789.0,473.0,328.0,263.0,2567186.729001585,42.06666666666667,0.37480190174326466,0.25990491283676703,0.20839936608557844,1256,30,41.86666666666667,-6.0,0.0023818975784041284,2,Standard commuter-period rebalancing,-0.16605496480131995,1.4250546568717348
2680.0,"Harrowby Street, Marylebone",876.0,30.0,590.0,286.0,125.0,252.0,3702676.3242009133,29.2,0.3264840182648402,0.14269406392694065,0.2876712328767123,859,30,28.633333333333333,-17.0,0.009792626728110598,2,Standard commuter-period rebalancing,0.16009072703078625,-0.21832124185539972
2681.0,"Harriet Street, Knightsbridge",1023.0,31.0,623.0,400.0,48.0,341.0,1598108.03714565,33.0,0.39100684261974583,0.0469208211143695,0.3333333333333333,1058,30,35.266666666666666,35.0,0.01681075888568684,4,Prioritise evening dock relief and destination-side balancing,0.9999525340704438,-0.4228426148960901
2682.0,"Turquoise Island, Notting Hill",911.0,28.0,526.0,385.0,122.0,177.0,1390586.9418221735,32.535714285714285,0.4226125137211855,0.13391877058177826,0.1942919868276619,868,28,31.0,-43.0,0.024157303370786518,2,Standard commuter-period rebalancing,-0.2608336343849905,0.8464512266068016
2683.0,"Millbank Tower, Pimlico",882.0,30.0,614.0,268.0,41.0,256.0,1423019.5725623583,29.4,0.30385487528344673,0.046485260770975055,0.29024943310657597,900,30,30.0,18.0,0.010095344924284913,4,Prioritise evening dock relief and destination-side balancing,0.6374266975255457,-0.8902207739089535
